"","ID","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"1197",190096,0,12,36,36,36,36,22,22,12,12,12,6,6,6,2,6,2,2,0
"1198",190097,0,12,22,36,36,36,22,22,22,12,12,12,12,6,6,2,2,2,0
"1199",190098,0,6,12,22,22,22,36,36,36,22,36,22,22,12,12,6,2,2,0
"1200",190099,0,12,22,36,36,86,57,57,57,36,36,22,12,12,12,12,6,2,0
"1201",20000,0,6,22,36,36,36,22,36,36,36,36,22,22,12,6,6,2,2,0
"1202",20001,0,6,12,36,36,22,22,22,22,22,22,12,12,12,6,6,6,2,0
"1203",20002,0,22,22,36,57,57,36,22,22,22,22,12,12,6,6,6,2,2,0
"1204",20003,0,6,22,22,22,36,36,36,36,22,22,22,22,12,12,6,6,2,0
"1205",20004,0,12,12,12,12,12,22,22,22,12,12,12,12,12,12,6,2,2,0
"1206",20005,0,6,12,12,12,12,22,12,6,6,6,6,2,6,6,2,2,2,0
"1207",20006,0,12,22,22,36,36,22,22,22,12,12,6,6,2,2,0,0,0,0
"1208",20007,0,12,22,22,36,36,22,22,22,22,22,12,12,12,6,2,2,2,0
"1209",20008,0,12,22,22,22,22,22,22,12,12,12,6,6,6,2,2,2,2,0
"1210",20009,0,6,12,12,12,22,36,22,12,12,6,6,6,6,2,2,2,0,0
"1211",20010,0,12,22,36,22,22,12,6,6,6,6,6,2,2,2,2,0,0,0
"1212",20011,0,6,12,22,22,22,22,22,22,22,22,12,12,12,12,6,2,0,0
"1213",20012,0,12,12,12,22,22,22,22,22,12,12,12,6,6,2,2,2,0,0
"1214",20013,0,12,12,22,12,22,22,22,22,22,12,12,6,2,2,2,2,0,0
"1215",20014,0,36,36,57,57,57,57,36,57,36,36,36,22,22,12,6,6,2,0
"1216",20015,0,22,57,36,36,22,12,12,12,12,6,6,6,6,6,2,2,2,0
"1217",20016,0,22,36,36,57,86,57,57,57,57,36,36,22,12,6,6,2,2,0
"1218",20017,0,22,22,22,22,12,12,6,6,6,6,6,6,6,6,2,6,2,0
"1219",20018,0,6,22,22,36,36,36,36,36,22,12,12,6,6,6,6,6,2,0
"1220",20019,0,22,12,22,22,36,36,22,22,12,6,12,6,6,6,2,2,0,0
"1221",20020,0,36,36,36,36,36,36,36,36,22,22,22,22,12,12,12,6,2,0
"1222",20021,0,22,36,57,36,57,36,36,36,22,22,12,12,22,12,12,6,2,0
"1223",20022,0,22,57,36,57,57,57,57,57,36,22,22,22,12,12,6,2,2,0
"1224",20023,0,6,22,22,22,36,22,22,12,6,6,6,6,6,2,2,2,2,0
"1225",20024,0,12,22,22,36,36,36,22,36,36,22,22,22,12,6,6,2,2,0
"1226",20025,0,12,22,36,57,57,36,36,36,36,36,22,22,12,12,6,6,2,0
"1227",20026,0,6,12,12,12,22,22,22,12,12,6,6,6,6,2,2,2,2,0
"1228",20027,0,22,57,57,57,57,57,36,57,57,36,36,22,22,22,12,6,2,0
"1229",20028,0,12,22,36,36,57,57,36,36,36,22,22,12,12,12,12,6,2,0
"1230",20029,0,57,36,36,36,36,36,22,22,22,22,22,12,12,6,2,2,2,0
"1231",20030,0,6,6,22,22,22,22,36,36,36,36,22,12,12,12,6,6,2,0
"1232",20031,0,12,12,12,22,22,22,22,22,22,12,12,6,6,6,6,2,2,0
"1233",20032,0,6,12,12,12,12,12,12,12,12,12,6,6,6,2,2,0,0,0
"1234",20033,0,12,22,22,22,36,36,22,22,22,22,12,6,12,6,6,6,2,0
"1235",20034,0,12,22,22,22,22,22,22,22,22,12,12,12,12,6,6,2,2,0
"1236",20035,0,12,12,22,12,12,12,22,22,12,12,12,6,6,2,2,0,0,0
"1237",20036,0,22,12,12,22,22,12,12,12,22,12,12,6,6,6,2,2,2,0
"1238",20037,0,22,22,22,22,22,12,12,22,22,12,12,6,6,6,2,2,2,0
"1239",20038,0,12,22,36,57,36,36,36,22,22,22,12,12,12,12,6,6,2,0
"1240",20039,0,6,12,12,12,22,22,12,12,12,6,6,6,6,6,6,6,2,0
"1241",20040,0,12,22,22,12,22,12,12,12,12,6,2,2,2,2,2,0,0,0
"1242",20041,0,12,36,57,57,36,36,36,22,36,36,22,12,12,12,6,2,0,0
"1243",20042,0,12,22,22,22,22,22,22,22,22,22,12,12,12,6,2,2,0,0
"1244",20043,0,12,22,36,36,36,57,36,36,22,22,12,12,12,6,6,6,2,0
"1245",20044,0,12,12,22,36,22,22,22,22,12,12,12,6,6,6,2,2,2,0
"1246",20045,0,6,12,36,36,57,57,57,36,36,22,22,12,6,6,2,2,2,0
"1247",20046,0,12,22,22,22,22,22,22,12,12,6,6,6,6,6,2,2,0,0
"1248",20047,0,22,22,36,57,57,36,36,22,22,12,12,6,6,2,2,2,2,0
"1249",20048,0,6,6,12,12,12,22,12,12,12,12,12,12,6,2,0,0,0,0
"1250",20049,0,22,22,36,57,36,22,22,12,12,12,12,6,6,6,6,2,0,0
"1251",20050,0,6,12,22,12,22,12,12,22,12,12,12,12,12,6,6,2,0,0
"1252",20051,0,12,22,22,22,36,36,22,22,36,22,22,12,12,12,12,6,2,0
"1253",20052,0,6,22,22,36,36,57,86,86,57,36,36,22,12,6,2,2,0,0
"1254",20053,0,22,22,36,22,22,22,12,22,12,12,12,12,12,6,6,2,0,0
"1255",20054,0,22,36,36,22,22,22,22,22,12,12,6,2,2,2,2,0,0,0
"1256",20055,0,6,6,12,12,6,6,6,12,12,6,6,2,2,2,2,2,2,0
"1257",20056,0,12,36,36,36,36,57,57,57,36,57,36,22,22,12,12,6,2,0
"1258",20057,0,22,36,36,36,36,36,36,22,22,12,12,12,6,6,6,6,2,0
"1259",20058,0,6,12,12,22,22,36,36,22,22,22,12,6,6,6,6,6,2,0
"1260",20059,0,12,12,22,36,22,22,12,22,22,22,22,22,12,6,6,2,2,0
"1261",20060,0,12,12,12,12,22,22,22,22,22,22,22,12,6,6,2,2,0,0
"1262",20061,0,12,22,22,36,22,12,22,22,22,12,12,12,6,6,6,2,2,0
"1263",20062,0,12,12,12,12,22,12,12,12,12,12,6,6,2,2,0,0,0,0
"1264",20063,0,6,12,22,22,22,12,6,12,6,6,6,6,2,2,2,2,2,0
"1265",20064,0,6,12,12,22,36,36,36,36,36,36,36,22,12,12,6,6,2,0
"1266",20065,0,12,22,22,22,22,36,22,22,22,22,22,22,12,12,6,6,2,0
"1267",20066,0,12,22,22,36,36,36,36,36,36,36,36,22,22,12,6,6,2,0
"1268",20067,0,6,12,12,22,22,22,12,12,12,12,12,12,12,12,6,2,0,0
"1269",20068,0,22,36,36,57,57,57,36,22,22,12,12,12,12,6,6,2,0,0
"1270",20069,0,6,12,22,12,22,22,22,22,22,12,12,12,12,6,6,2,2,0
"1271",20070,0,12,22,36,36,36,22,22,22,12,12,6,6,6,6,2,2,2,0
"1272",20071,0,12,12,22,22,12,12,12,12,6,6,6,6,6,6,2,2,2,0
"1273",20072,0,22,36,36,36,22,12,12,22,12,6,12,6,6,6,6,6,2,0
"1274",20073,0,22,22,22,22,22,22,22,22,22,22,22,12,6,2,2,0,2,0
"1275",20074,0,6,12,22,22,36,36,36,36,22,22,22,12,6,6,6,6,2,0
"1276",20075,0,12,22,12,12,12,22,22,12,12,12,12,12,6,2,2,0,0,0
"1277",20076,0,6,12,12,12,22,22,22,22,22,12,12,12,6,6,2,2,0,0
"1278",20077,0,6,12,12,12,12,12,12,22,12,22,22,12,12,6,2,2,0,0
"1279",20078,0,12,12,12,12,22,22,12,22,12,12,12,6,6,6,2,2,2,0
"1280",20079,0,12,12,22,22,12,12,12,12,12,6,6,6,2,0,0,0,0,0
"1281",20080,0,12,12,12,12,12,22,12,12,6,6,6,6,6,2,2,2,0,0
"1282",20081,0,12,36,36,22,22,22,22,22,22,12,12,6,2,2,2,0,0,0
"1283",20082,0,12,22,22,36,36,36,22,12,12,12,12,12,12,6,6,2,0,0
"1284",20083,0,12,22,36,36,36,22,22,22,22,22,12,12,6,6,6,6,2,0
"1285",20084,0,12,12,22,36,22,36,22,22,36,22,22,12,12,12,6,6,2,0
"1286",20085,0,22,22,22,36,22,22,22,22,12,12,12,12,12,6,2,2,2,0
"1287",20086,0,12,22,12,22,22,22,12,12,6,2,2,2,6,2,2,2,2,0
"1288",20087,0,12,6,12,12,12,22,22,22,22,22,12,12,12,6,6,6,2,0
"1289",20088,0,12,22,12,22,12,12,22,22,12,12,6,2,2,2,2,2,2,0
"1290",20089,0,2,12,22,22,36,22,12,12,12,12,12,6,6,6,6,6,2,0
"1291",20090,0,6,22,22,22,12,12,12,12,12,12,6,6,6,6,2,2,0,0
"1292",20091,0,12,12,22,12,12,12,12,12,12,12,12,12,6,6,2,2,2,0
"1293",20092,0,6,12,12,12,22,22,22,22,12,12,6,2,0,0,0,0,0,0
"1294",20093,0,12,22,36,57,36,36,36,22,22,36,22,22,22,12,12,6,2,0
"1295",20094,0,22,36,36,36,22,22,22,22,22,12,12,12,12,12,6,6,2,0
"1296",20095,0,12,36,36,36,36,36,22,22,12,12,6,6,6,6,2,0,0,0
"1297",20096,0,22,57,57,57,57,57,57,57,36,36,36,22,22,12,6,6,2,0
"1298",20097,0,6,12,22,22,22,12,6,6,6,6,6,6,2,0,0,0,0,0
"1299",20098,0,6,6,6,12,12,6,6,6,2,2,2,2,2,2,2,2,2,0
"1300",20099,0,12,22,22,36,57,36,36,36,22,12,12,12,6,6,2,2,0,0
"1301",2e+05,0,22,36,36,36,36,36,36,36,36,22,22,22,22,12,6,2,0,0
"1302",200001,0,22,22,22,36,36,36,57,57,36,36,36,36,22,22,12,6,2,0
"1303",200002,0,12,12,12,22,22,22,22,22,22,22,22,22,22,12,6,6,2,0
"1304",200003,0,12,36,36,22,36,22,22,12,12,12,12,6,2,2,2,0,0,0
"1305",200004,0,12,22,22,22,22,22,36,36,36,36,22,12,6,6,6,6,2,0
"1306",200005,0,12,12,22,22,22,22,22,22,12,12,12,12,12,12,6,6,2,0
"1307",200006,0,6,12,22,22,22,22,22,12,12,12,12,6,6,6,2,2,0,0
"1308",200007,0,22,22,22,36,22,22,36,36,22,22,12,6,6,2,2,2,2,0
"1309",200008,0,12,12,12,22,22,22,22,22,12,12,12,12,12,12,6,2,0,0
"1310",200009,0,22,36,36,57,36,22,22,12,6,6,6,6,6,2,2,2,2,0
"1311",200010,0,12,22,22,22,22,22,22,12,22,12,12,6,6,2,2,2,0,0
"1312",200011,0,22,36,57,57,57,36,36,57,36,36,22,22,12,12,6,2,2,0
"1313",200012,0,6,12,12,22,12,6,6,6,6,6,6,6,6,6,6,2,0,0
"1314",200013,0,22,12,12,12,12,12,12,22,22,22,12,12,6,6,6,2,0,0
"1315",200014,0,6,12,22,22,22,22,12,12,12,12,12,12,6,6,6,6,2,0
"1316",200015,0,22,57,57,57,36,57,36,22,22,12,12,6,6,6,2,2,0,0
"1317",200016,0,12,12,12,12,12,22,12,12,12,12,6,6,6,6,6,2,2,0
"1318",200017,0,22,36,36,36,22,36,22,22,22,22,12,12,12,6,6,2,0,0
"1319",200018,0,12,12,36,36,36,36,36,57,36,36,22,22,12,12,12,6,2,0
"1320",200019,0,22,36,36,36,36,36,22,22,22,22,12,12,12,6,6,2,0,0
"1321",200020,0,12,12,12,12,12,12,12,22,22,12,12,12,12,12,6,6,2,0
"1322",200021,0,12,36,57,86,57,57,36,36,22,22,22,12,12,12,6,2,0,0
"1323",200022,0,12,12,22,12,22,22,22,22,22,22,22,22,12,12,6,6,2,0
"1324",200023,0,12,22,36,36,36,36,36,22,36,22,12,12,12,6,2,2,0,0
"1325",200024,0,22,36,57,36,36,22,22,36,22,22,22,12,6,6,6,6,2,0
"1326",200025,0,6,12,22,22,22,22,22,22,36,22,22,12,6,6,2,6,2,0
"1327",200026,0,22,22,36,36,22,36,36,22,12,12,6,2,2,2,2,2,2,0
"1328",200027,0,12,12,12,12,12,12,22,22,12,12,12,12,12,6,2,2,0,0
"1329",200028,0,22,22,22,22,36,36,22,22,22,22,12,12,6,6,6,2,0,0
"1330",200029,0,22,36,36,36,22,36,22,22,22,12,12,6,2,2,2,2,2,0
"1331",200030,0,12,12,22,36,22,22,12,12,22,22,22,22,12,12,6,6,2,0
"1332",200031,0,12,12,6,6,6,6,6,6,6,6,2,6,2,2,2,2,2,0
"1333",200032,0,12,22,22,22,22,22,22,22,22,22,12,6,6,6,2,0,0,0
"1334",200033,0,6,22,22,22,36,36,36,22,22,22,22,12,12,6,6,2,2,0
"1335",200034,0,12,12,22,36,22,22,22,22,22,22,12,12,6,6,6,2,2,0
"1336",200035,0,12,12,22,22,22,22,22,22,22,12,12,12,12,6,6,6,2,0
"1337",200036,0,6,22,22,22,36,36,22,36,36,36,22,22,12,12,6,6,2,0
"1338",200037,0,12,36,36,36,36,22,36,36,22,22,36,22,12,6,6,2,2,0
"1339",200038,0,12,22,22,22,36,36,22,12,12,12,12,6,6,6,2,0,2,0
"1340",200039,0,12,22,22,22,36,22,22,22,22,22,22,22,22,22,12,6,2,0
"1341",200040,0,12,22,36,36,22,36,36,36,36,36,22,12,12,6,6,6,2,0
"1342",200041,0,12,12,22,36,36,36,36,22,22,12,12,12,6,2,2,2,2,0
"1343",200042,0,12,22,36,57,57,36,36,22,36,36,22,12,6,6,6,2,0,0
"1344",200043,0,12,12,12,12,12,22,22,12,22,12,12,12,6,6,6,2,0,0
"1345",200044,0,12,12,22,12,6,12,6,6,6,6,2,2,2,2,0,0,0,0
"1346",200045,0,12,12,12,12,12,12,22,22,22,12,12,6,6,6,6,2,2,0
"1347",200046,0,12,22,22,36,36,36,22,22,12,12,12,12,6,6,6,6,2,0
"1348",200047,0,12,22,22,36,22,12,12,12,12,12,12,12,6,6,6,6,2,0
"1349",200048,0,22,36,36,36,36,57,57,36,36,36,36,36,22,12,6,6,2,0
"1350",200049,0,22,57,57,57,57,57,57,36,36,36,22,12,12,6,6,6,2,0
"1351",200050,0,6,12,22,22,22,22,22,22,22,22,22,22,12,6,6,2,2,0
"1352",200051,0,6,12,36,36,36,36,22,22,22,22,12,6,12,6,6,2,0,0
"1353",200052,0,6,12,22,22,12,12,12,12,6,6,6,6,6,2,2,2,2,0
"1354",200053,0,12,22,36,36,22,36,22,22,22,12,12,12,12,6,6,6,2,0
"1355",200054,0,12,22,36,36,36,36,36,22,22,12,12,12,6,6,2,0,0,0
"1356",200055,0,12,12,12,22,22,12,12,12,12,12,12,12,6,6,6,6,2,0
"1357",200056,0,12,22,22,22,36,36,36,57,36,57,36,36,36,22,12,6,2,0
"1358",200057,0,12,12,12,22,22,36,36,22,22,36,22,12,6,6,6,2,0,0
"1359",200058,0,12,22,36,22,22,22,22,22,22,12,12,12,12,12,6,6,2,0
"1360",200059,0,12,36,36,22,22,22,22,12,12,12,12,12,12,12,6,6,2,0
"1361",200060,0,22,22,22,22,12,6,6,12,12,12,6,12,12,6,6,2,2,0
"1362",200061,0,12,22,22,22,22,36,22,22,22,12,12,6,6,2,2,2,0,0
"1363",200062,0,6,6,12,12,22,22,22,22,22,12,6,6,6,2,2,2,2,0
"1364",200063,0,6,22,36,36,22,36,22,12,12,12,12,12,6,6,6,6,2,0
"1365",200064,0,6,12,22,36,22,22,36,22,22,12,12,12,12,12,6,2,0,0
"1366",200065,0,12,12,12,22,22,22,22,22,12,12,22,12,12,12,6,6,2,0
"1367",200066,0,22,36,36,57,36,57,36,36,22,12,22,22,12,12,6,2,2,0
"1368",200067,0,6,12,12,12,12,22,22,22,22,22,22,22,22,22,12,6,2,0
"1369",200068,0,6,22,36,57,36,36,36,22,36,22,12,12,12,6,6,2,2,0
"1370",200069,0,6,12,22,22,36,36,36,36,22,22,12,6,6,6,2,2,2,0
"1371",200070,0,12,22,22,22,36,36,22,22,36,22,12,6,6,6,2,0,0,0
"1372",200071,0,6,22,36,36,57,57,57,57,57,36,36,22,22,12,12,6,2,0
"1373",200072,0,6,12,22,36,36,22,22,22,22,22,22,22,12,6,6,2,2,0
"1374",200073,0,22,36,36,57,57,36,36,36,22,12,12,12,12,6,2,0,0,0
"1375",200074,0,6,12,12,12,12,22,22,12,6,6,2,2,2,2,2,2,0,0
"1376",200075,0,22,22,36,36,36,36,36,22,22,12,12,12,6,6,6,2,2,0
"1377",200076,0,12,36,57,57,57,57,36,36,22,22,22,22,12,12,6,6,2,0
"1378",200077,0,12,22,22,22,36,36,22,22,22,22,12,12,12,12,6,6,2,0
"1379",200078,0,22,36,36,22,22,12,12,12,22,22,12,12,12,12,6,6,2,0
"1380",200079,0,12,36,36,57,36,36,36,36,22,22,22,22,12,6,2,0,0,0
"1381",200080,0,22,22,22,36,36,36,36,36,36,36,22,12,6,6,6,6,2,0
"1382",200081,0,12,36,36,36,22,22,22,22,12,12,12,12,6,6,6,2,2,0
"1383",200082,0,6,22,36,36,36,36,22,22,36,36,22,22,12,12,6,6,2,0
"1384",200083,0,12,12,12,22,22,22,12,12,12,12,6,6,6,2,2,0,0,0
"1385",200084,0,12,22,36,57,36,22,22,36,22,22,12,12,12,6,2,2,0,0
"1386",200085,0,12,22,22,22,22,22,22,12,12,12,12,6,6,6,2,2,0,0
"1387",200086,0,6,12,12,12,12,6,6,6,6,6,6,2,2,2,2,2,0,0
"1388",200087,0,12,22,36,57,36,57,36,36,36,22,12,12,6,6,6,2,2,0
"1389",200088,0,12,22,12,22,22,22,12,12,12,6,6,6,2,2,0,0,0,0
"1390",200089,0,12,12,22,22,12,12,12,22,22,22,22,22,12,6,6,6,2,0
"1391",200090,0,6,6,6,12,22,36,36,36,36,22,22,22,12,12,12,6,2,0
"1392",200091,0,12,12,22,22,22,22,22,22,22,22,22,22,12,12,6,2,2,0
"1393",200092,0,6,12,22,12,22,22,36,36,36,22,12,12,6,6,2,2,2,0
"1394",200093,0,22,36,36,57,57,36,36,36,36,22,22,22,12,6,6,2,0,0
"1395",200094,0,12,22,36,36,36,36,36,22,22,12,22,22,22,12,12,6,2,0
"1396",200095,0,12,22,36,36,36,36,36,36,22,12,12,12,6,6,6,6,2,0
"1397",200096,0,12,12,12,22,22,36,22,22,22,12,12,12,6,6,6,6,2,0
"1398",200097,0,12,36,22,22,22,36,22,22,22,22,22,12,12,6,2,6,2,0
"1399",200098,0,6,12,36,22,22,22,36,36,36,36,22,22,12,6,6,6,2,0
"1400",200099,0,12,12,12,22,36,36,36,22,22,12,12,12,12,6,6,6,2,0
"1401",210000,0,12,22,36,36,57,57,57,57,57,36,22,22,22,12,6,2,2,0
"1402",210001,0,6,12,22,36,22,22,12,12,12,12,12,12,6,6,6,6,2,0
"1403",210002,0,12,12,12,12,12,22,22,22,12,6,6,6,6,6,2,2,0,0
"1404",210003,0,22,22,22,22,36,36,36,57,57,36,36,36,22,12,6,6,2,0
"1405",210004,0,22,22,22,22,22,22,22,22,12,12,12,12,6,6,2,2,2,0
"1406",210005,0,12,12,22,22,22,36,22,22,22,12,6,12,6,6,6,6,2,0
"1407",210006,0,12,22,36,36,57,57,57,57,36,22,22,12,6,6,2,2,2,0
"1408",210007,0,12,22,36,36,36,36,36,36,22,12,6,12,6,6,6,2,0,0
"1409",210008,0,12,12,22,22,22,22,22,12,6,12,6,6,6,6,2,2,0,0
"1410",210009,0,6,6,6,12,12,22,22,22,36,36,36,36,22,12,6,6,2,0
"1411",210010,0,6,22,22,57,36,36,22,22,22,12,12,6,6,6,6,6,2,0
"1412",210011,0,12,22,22,22,36,36,22,22,36,36,22,22,12,12,6,6,2,0
"1413",210012,0,12,22,22,36,36,36,36,36,22,12,12,12,12,6,6,2,2,0
"1414",210013,0,12,12,22,22,22,22,57,36,36,22,22,12,12,6,2,2,2,0
"1415",210014,0,12,22,36,22,22,22,22,22,12,12,6,6,6,6,2,2,2,0
"1416",210015,0,12,22,22,36,22,22,22,36,22,22,22,22,12,12,6,6,2,0
"1417",210016,0,6,12,22,22,36,36,22,22,22,12,6,2,2,2,2,0,0,0
"1418",210017,0,6,12,12,22,36,36,36,22,12,12,12,6,6,6,6,2,0,0
"1419",210018,0,22,22,22,36,57,36,36,22,12,12,12,12,6,6,6,6,2,0
"1420",210019,0,12,22,36,36,22,36,22,22,22,22,22,12,12,6,2,0,0,0
"1421",210020,0,6,12,12,12,12,12,22,22,12,12,6,6,6,6,6,2,0,0
"1422",210021,0,22,12,22,36,36,57,57,57,57,36,36,22,22,12,12,6,2,0
"1423",210022,0,12,22,22,36,36,36,36,36,22,22,12,12,12,6,2,2,0,0
"1424",210023,0,6,12,22,22,22,12,22,22,12,22,22,22,12,6,6,2,0,0
"1425",210024,0,22,36,36,36,36,36,22,22,22,12,12,12,6,12,6,2,2,0
"1426",210025,0,12,22,22,36,36,36,22,22,12,6,6,6,6,6,6,6,2,0
"1427",210026,0,12,22,36,36,22,22,22,22,12,12,6,2,2,2,2,0,0,0
"1428",210027,0,6,12,12,12,12,12,12,12,12,6,6,6,2,2,6,2,2,0
"1429",210028,0,12,22,22,36,36,36,36,57,57,36,22,22,22,12,12,6,2,0
"1430",210029,0,22,36,57,36,36,36,36,36,36,36,22,12,12,6,2,2,0,0
"1431",210030,0,12,22,22,22,22,22,12,12,22,12,22,22,12,12,6,2,0,0
"1432",210031,0,22,36,22,22,22,22,22,12,12,12,6,6,6,2,2,0,0,0
"1433",210032,0,12,12,12,12,12,6,6,6,12,12,6,6,6,6,2,2,2,0
"1434",210033,0,12,22,36,36,36,36,36,22,36,36,22,22,12,12,6,6,2,0
"1435",210034,0,6,22,22,22,22,22,22,12,6,6,6,6,6,2,2,0,0,0
"1436",210035,0,12,36,36,57,57,57,36,22,12,12,6,6,6,6,6,2,0,0
"1437",210036,0,12,22,36,36,22,22,12,22,12,22,12,12,12,6,6,2,2,0
"1438",210037,0,22,36,36,57,36,36,36,36,36,36,36,22,12,6,2,2,2,0
"1439",210038,0,6,6,12,12,12,22,22,22,22,12,22,22,22,12,6,2,2,0
"1440",210039,0,12,36,22,36,36,36,36,36,36,22,22,22,12,6,6,6,2,0
"1441",210040,0,36,57,57,36,57,57,36,36,36,22,12,12,12,6,2,2,0,0
"1442",210041,0,6,22,22,22,22,22,22,22,22,12,6,6,6,2,2,2,0,0
"1443",210042,0,12,36,36,57,57,57,36,36,36,36,22,22,22,12,12,6,2,0
"1444",210043,0,12,22,36,36,36,36,36,36,22,22,12,6,12,6,6,6,2,0
"1445",210044,0,12,22,22,36,36,57,57,36,36,22,22,22,22,12,6,2,0,0
"1446",210045,0,12,22,12,22,36,36,36,36,22,22,12,6,6,6,6,6,2,0
"1447",210046,0,22,12,22,36,22,22,12,12,12,6,6,6,6,6,2,2,2,0
"1448",210047,0,6,22,22,22,36,22,12,12,12,12,6,6,2,2,2,2,0,0
"1449",210048,0,12,36,57,36,57,36,36,22,22,12,12,6,6,6,6,6,2,0
"1450",210049,0,6,12,12,22,36,36,22,22,12,12,12,12,6,2,2,0,0,0
"1451",210050,0,12,12,22,22,22,22,22,22,22,12,12,12,12,12,12,6,2,0
"1452",210051,0,12,12,22,22,22,12,12,12,12,12,6,6,6,6,6,2,0,0
"1453",210052,0,12,22,36,36,36,36,36,36,36,22,12,6,6,2,2,2,0,0
"1454",210053,0,22,57,57,57,57,57,36,36,22,22,12,12,6,6,6,2,2,0
"1455",210054,0,22,22,22,22,36,22,22,22,12,12,12,12,6,6,6,2,0,0
"1456",210055,0,12,22,22,36,36,57,57,36,36,22,22,22,12,12,6,6,2,0
"1457",210056,0,22,22,22,22,36,36,36,36,36,36,36,22,12,12,6,6,2,0
"1458",210057,0,22,12,22,22,22,22,22,12,22,12,6,12,6,6,2,2,2,0
"1459",210058,0,12,12,12,12,22,22,22,22,22,22,22,12,12,12,6,6,2,0
"1460",210059,0,12,22,22,22,22,22,12,12,12,12,6,2,0,0,0,0,0,0
"1461",210060,0,12,12,12,12,22,12,12,12,12,12,12,12,12,12,6,2,0,0
"1462",210061,0,12,22,36,36,36,36,36,36,22,12,12,12,6,6,6,2,2,0
"1463",210062,0,6,6,6,6,6,12,12,12,12,6,12,6,2,2,2,2,2,0
"1464",210063,0,12,22,36,36,36,36,57,57,36,36,36,36,36,22,12,6,2,0
"1465",210064,0,12,22,22,22,12,22,22,22,12,12,12,6,6,6,6,6,2,0
"1466",210065,0,12,12,12,22,22,12,12,12,6,6,6,6,6,2,2,2,0,0
"1467",210066,0,22,36,22,12,12,22,12,12,6,6,6,6,6,6,6,2,0,0
"1468",210067,0,2,6,12,12,12,12,12,12,12,12,12,12,6,6,6,2,0,0
"1469",210068,0,6,22,36,57,57,36,36,36,36,36,36,22,12,12,6,2,2,0
"1470",210069,0,12,36,36,36,36,36,36,22,22,22,22,12,6,6,2,2,2,0
"1471",210070,0,12,22,22,36,36,22,22,12,12,12,12,12,12,6,2,2,0,0
"1472",210071,0,12,36,22,22,22,22,22,12,12,12,12,12,12,12,6,6,2,0
"1473",210072,0,12,22,36,36,22,36,22,22,22,22,12,6,2,2,2,0,0,0
"1474",210073,0,22,22,22,22,22,36,36,22,36,22,12,12,12,12,6,6,2,0
"1475",210074,0,12,12,6,12,12,6,6,12,6,6,6,6,2,2,0,0,0,0
"1476",210075,0,22,36,36,36,36,57,36,36,36,36,36,36,22,22,12,6,2,0
"1477",210076,0,12,22,22,36,36,36,36,36,57,36,22,22,12,12,6,2,2,0
"1478",210077,0,6,22,36,36,57,57,57,57,36,36,22,22,22,22,12,6,2,0
"1479",210078,0,12,12,22,22,36,22,22,22,22,12,12,12,12,6,2,2,0,0
"1480",210079,0,22,36,36,22,36,22,22,12,12,12,12,12,6,6,2,2,2,0
"1481",210080,0,6,12,12,22,22,22,22,22,12,12,6,6,2,2,2,0,0,0
"1482",210081,0,12,22,36,36,36,36,22,22,12,12,12,12,6,2,2,0,0,0
"1483",210082,0,12,12,12,12,12,22,22,22,22,22,12,6,6,6,2,2,0,0
"1484",210083,0,12,12,22,12,22,22,22,22,22,22,22,22,22,12,12,6,2,0
"1485",210084,0,12,36,36,36,57,36,36,36,36,36,36,22,22,22,12,6,2,0
"1486",210085,0,6,12,22,36,22,22,22,22,36,22,22,12,12,12,6,2,2,0
"1487",210086,0,12,22,12,22,22,22,22,22,22,12,12,6,6,6,6,6,2,0
"1488",210087,0,6,12,22,36,36,36,22,36,22,12,6,12,6,6,2,2,0,0
"1489",210088,0,12,22,36,36,57,57,57,36,22,22,12,12,12,12,12,6,2,0
"1490",210089,0,22,22,22,12,22,22,22,22,22,12,12,6,2,2,0,0,0,0
"1491",210090,0,12,22,22,36,22,22,36,36,36,36,36,36,22,12,6,6,2,0
"1492",210091,0,22,36,36,22,22,22,22,22,22,22,22,22,12,12,6,2,2,0
"1493",210092,0,22,22,22,36,36,36,57,57,36,22,36,22,12,12,6,6,2,0
"1494",210093,0,12,22,57,57,57,57,57,57,57,36,36,22,12,12,6,6,2,0
"1495",210094,0,6,12,22,22,36,22,22,22,22,22,22,12,12,6,6,2,2,0
"1496",210095,0,12,22,22,36,22,22,22,36,36,22,12,12,12,6,6,2,2,0
"1497",210096,0,22,36,22,36,36,36,36,36,22,22,22,22,12,12,6,6,2,0
"1498",210097,0,22,36,57,36,22,36,36,36,36,22,22,12,12,6,6,2,2,0
"1499",210098,0,12,22,22,22,22,12,22,12,6,6,6,6,6,2,2,2,0,0
"1500",210099,0,22,36,57,57,57,57,36,36,22,22,12,12,6,2,2,2,2,0
"1501",220000,0,12,22,22,22,22,22,22,22,12,12,12,12,6,2,2,0,0,0
"1502",220001,0,22,22,36,36,57,57,36,36,36,36,22,12,12,12,12,6,2,0
"1503",220002,0,22,22,36,36,22,22,22,12,12,12,6,6,6,6,6,2,0,0
"1504",220003,0,12,22,12,12,12,12,6,6,12,12,6,2,2,2,0,0,0,0
"1505",220004,0,36,57,57,57,57,36,36,22,22,22,12,12,12,6,2,2,0,0
